name	line	PID	field	robust	moswt	type	bmaj	bmin	vis	spw	thresh	velwid	viswid	TP	origMS	origspw	TODO	
N55	C18O10	2012.1.00335,2013.1.00214	N55 	1	T	12p7	3.8	2.7	["2013.1.00214.onishi/B3_uid___A001_X146_Xce_N55_13CO10/TM_Xd0/uid___A002_X98ed3f_X21cf_targets_line.ms","2013.1.00214.onishi/B3_uid___A001_X146_Xce_N55_13CO10/TM_Xd0/uid___A002_X9a24bb_X1460_targets_line.ms","2012.1.00335.onishi/B3_uid___A002_X75fbd6_X2c_N55_13CO10/7M_X30/uid___A002_X77da97_Xc17_targets_line.ms","2012.1.00335.onishi/B3_uid___A002_X75fbd6_X2c_N55_13CO10/7M_X30/uid___A002_X785e52_Xf3b_targets_line.ms","2012.1.00335.onishi/B3_uid___A002_X75fbd6_X2c_N55_13CO10/7M_X30/uid___A002_X78cd19_X1225_targets_line.ms","2012.1.00335.onishi/B3_uid___A002_X75fbd6_X2c_N55_13CO10/7M_X30/uid___A002_X78cd19_X7c6_targets_line.ms","2012.1.00335.onishi/B3_uid___A002_X75fbd6_X2c_N55_13CO10/7M_X30/uid___A002_X78cd19_Xd25_targets_line.ms","2012.1.00335.onishi/B3_uid___A002_X75fbd6_X2c_N55_13CO10/7M_X30/uid___A002_X8081ba_X4b0a_targets_line.ms","2013.1.00214.onishi/B3_uid___A001_X146_Xce_N55_13CO10/7M_Xd2/uid___A002_X972bd6_Xe14_targets_line.ms","2013.1.00214.onishi/B3_uid___A001_X146_Xce_N55_13CO10/7M_Xd2/uid___A002_X9d4710_X20b3_targets_line.ms","2013.1.00214.onishi/B3_uid___A001_X146_Xce_N55_13CO10/7M_Xd2/uid___A002_X9f54f7_X599_targets_line.ms","2013.1.00214.onishi/B3_uid___A001_X146_Xce_N55_13CO10/7M_Xd2/uid___A002_X9fa4e2_X178_targets_line.ms"]	['19','19','18','18','18','18','18','18','18','18','18','18']	0.01	0.2	0.12	x				
N55	H40a	2012.1.00335,2013.1.00214	N55 	0.7	T	12p7	3.8	2.7	["2013.1.00214.onishi/B3_uid___A001_X146_Xce_N55_13CO10/TM_Xd0/uid___A002_X98ed3f_X21cf_targets_line.ms","2013.1.00214.onishi/B3_uid___A001_X146_Xce_N55_13CO10/TM_Xd0/uid___A002_X9a24bb_X1460_targets_line.ms","2012.1.00335.onishi/B3_uid___A002_X75fbd6_X2c_N55_13CO10/7M_X30/uid___A002_X77da97_Xc17_targets_line.ms","2012.1.00335.onishi/B3_uid___A002_X75fbd6_X2c_N55_13CO10/7M_X30/uid___A002_X785e52_Xf3b_targets_line.ms","2012.1.00335.onishi/B3_uid___A002_X75fbd6_X2c_N55_13CO10/7M_X30/uid___A002_X78cd19_X1225_targets_line.ms","2012.1.00335.onishi/B3_uid___A002_X75fbd6_X2c_N55_13CO10/7M_X30/uid___A002_X78cd19_X7c6_targets_line.ms","2012.1.00335.onishi/B3_uid___A002_X75fbd6_X2c_N55_13CO10/7M_X30/uid___A002_X78cd19_Xd25_targets_line.ms","2012.1.00335.onishi/B3_uid___A002_X75fbd6_X2c_N55_13CO10/7M_X30/uid___A002_X8081ba_X4b0a_targets_line.ms","2013.1.00214.onishi/B3_uid___A001_X146_Xce_N55_13CO10/7M_Xd2/uid___A002_X972bd6_Xe14_targets_line.ms","2013.1.00214.onishi/B3_uid___A001_X146_Xce_N55_13CO10/7M_Xd2/uid___A002_X9d4710_X20b3_targets_line.ms","2013.1.00214.onishi/B3_uid___A001_X146_Xce_N55_13CO10/7M_Xd2/uid___A002_X9f54f7_X599_targets_line.ms","2013.1.00214.onishi/B3_uid___A001_X146_Xce_N55_13CO10/7M_Xd2/uid___A002_X9fa4e2_X178_targets_line.ms"]	['23','23','22','22','22','22','22','22','22','22','22','22']	0.01	3	3	x				
N55	SO3221	2012.1.00335,2013.1.00214	N55 	0.7	T	12p7	3.9	2.7	["2013.1.00214.onishi/B3_uid___A001_X146_Xce_N55_13CO10/TM_Xd0/uid___A002_X98ed3f_X21cf_targets_line.ms","2013.1.00214.onishi/B3_uid___A001_X146_Xce_N55_13CO10/TM_Xd0/uid___A002_X9a24bb_X1460_targets_line.ms","2012.1.00335.onishi/B3_uid___A002_X75fbd6_X2c_N55_13CO10/7M_X30/uid___A002_X77da97_Xc17_targets_line.ms","2012.1.00335.onishi/B3_uid___A002_X75fbd6_X2c_N55_13CO10/7M_X30/uid___A002_X785e52_Xf3b_targets_line.ms","2012.1.00335.onishi/B3_uid___A002_X75fbd6_X2c_N55_13CO10/7M_X30/uid___A002_X78cd19_X1225_targets_line.ms","2012.1.00335.onishi/B3_uid___A002_X75fbd6_X2c_N55_13CO10/7M_X30/uid___A002_X78cd19_X7c6_targets_line.ms","2012.1.00335.onishi/B3_uid___A002_X75fbd6_X2c_N55_13CO10/7M_X30/uid___A002_X78cd19_Xd25_targets_line.ms","2012.1.00335.onishi/B3_uid___A002_X75fbd6_X2c_N55_13CO10/7M_X30/uid___A002_X8081ba_X4b0a_targets_line.ms","2013.1.00214.onishi/B3_uid___A001_X146_Xce_N55_13CO10/7M_Xd2/uid___A002_X972bd6_Xe14_targets_line.ms","2013.1.00214.onishi/B3_uid___A001_X146_Xce_N55_13CO10/7M_Xd2/uid___A002_X9d4710_X20b3_targets_line.ms","2013.1.00214.onishi/B3_uid___A001_X146_Xce_N55_13CO10/7M_Xd2/uid___A002_X9f54f7_X599_targets_line.ms","2013.1.00214.onishi/B3_uid___A001_X146_Xce_N55_13CO10/7M_Xd2/uid___A002_X9fa4e2_X178_targets_line.ms"]	['23','23','22','22','22','22','22','22','22','22','22','22']	0.01	3	3	x				
N55	cont3mm	2012.1.00335,2013.1.00214	N55 	0.7	T	12p7	3.7	2.5	["2013.1.00214.onishi/B3_uid___A001_X146_Xce_N55_13CO10/TM_Xd0/uid___A002_X98ed3f_X21cf_targets.ms","2013.1.00214.onishi/B3_uid___A001_X146_Xce_N55_13CO10/TM_Xd0/uid___A002_X9a24bb_X1460_targets.ms","2012.1.00335.onishi/B3_uid___A002_X75fbd6_X2c_N55_13CO10/7M_X30/uid___A002_X77da97_Xc17_targets.ms","2012.1.00335.onishi/B3_uid___A002_X75fbd6_X2c_N55_13CO10/7M_X30/uid___A002_X785e52_Xf3b_targets.ms","2012.1.00335.onishi/B3_uid___A002_X75fbd6_X2c_N55_13CO10/7M_X30/uid___A002_X78cd19_X1225_targets.ms","2012.1.00335.onishi/B3_uid___A002_X75fbd6_X2c_N55_13CO10/7M_X30/uid___A002_X78cd19_X7c6_targets.ms","2012.1.00335.onishi/B3_uid___A002_X75fbd6_X2c_N55_13CO10/7M_X30/uid___A002_X78cd19_Xd25_targets.ms","2012.1.00335.onishi/B3_uid___A002_X75fbd6_X2c_N55_13CO10/7M_X30/uid___A002_X8081ba_X4b0a_targets.ms","2013.1.00214.onishi/B3_uid___A001_X146_Xce_N55_13CO10/7M_Xd2/uid___A002_X972bd6_Xe14_targets.ms","2013.1.00214.onishi/B3_uid___A001_X146_Xce_N55_13CO10/7M_Xd2/uid___A002_X9d4710_X20b3_targets.ms","2013.1.00214.onishi/B3_uid___A001_X146_Xce_N55_13CO10/7M_Xd2/uid___A002_X9f54f7_X599_targets.ms","2013.1.00214.onishi/B3_uid___A001_X146_Xce_N55_13CO10/7M_Xd2/uid___A002_X9fa4e2_X178_targets.ms"]	["23:98GHz~98.8GHz;99.3GHz~100GHz","23:98GHz~98.8GHz;99.3GHz~100GHz","22:98GHz~98.8GHz;99.3GHz~100GHz","22:98GHz~98.8GHz;99.3GHz~100GHz","22:98GHz~98.8GHz;99.3GHz~100GHz","22:98GHz~98.8GHz;99.3GHz~100GHz","22:98GHz~98.8GHz;99.3GHz~100GHz","22:98GHz~98.8GHz;99.3GHz~100GHz","22:98GHz~98.8GHz;99.3GHz~100GHz","22:98GHz~98.8GHz;99.3GHz~100GHz","22:98GHz~98.8GHz;99.3GHz~100GHz","22:98GHz~98.8GHz;99.3GHz~100GHz"]	2.50E-04	3	3	x				
N55	12CO10	2013.1.00214	N55 	0.7	T	12	3.6	2.2	['2013.1.00214.onishi/B3_uid___A001_X145_X43b_N55_12CO10/TM_X43d/uid___A002_X98ed3f_X1cf5_targets_line.ms']	['17']	0.03	0.2	0.2	x				
N55P	13CO10	2013.1.00993	N55-PDR	1.5	T	12	3.8	2.3	['2013.1.00993.neelamkodan/B3_uid___A002_X996c88_X35_N55_13CO10/TM_X36/uid___A002_X9a9a13_X881_targets_line.ms']	['17']	0.01	0.2	0.17	x				
N55P	CS21	2013.1.00993	PDR-N55	1.5	T	12	3.7	2.9	['2013.1.00993.neelamkodan/B3_uid___A002_X996c88_X31_N55_HCOp/TM_X32/uid___A002_X9a0b6f_X968_targets.ms','2013.1.00993.neelamkodan/B3_uid___A002_X996c88_X31_N55_HCOp/TM_X32/uid___A002_X9a0b6f_X10cc_targets.ms','2013.1.00993.neelamkodan/B3_uid___A002_X996c88_X31_N55_HCOp/TM_X32/uid___A002_X9a03fb_Xae8_targets.ms']	['23','23','23']	0.01	0.2	0.19	x				
N55P	HCOp10	2013.1.00993	PDR-N55	0.5	T	12	3.5	2.8	['2013.1.00993.neelamkodan/B3_uid___A002_X996c88_X31_N55_HCOp/TM_X32/uid___A002_X9a0b6f_X968_targets.ms','2013.1.00993.neelamkodan/B3_uid___A002_X996c88_X31_N55_HCOp/TM_X32/uid___A002_X9a0b6f_X10cc_targets.ms','2013.1.00993.neelamkodan/B3_uid___A002_X996c88_X31_N55_HCOp/TM_X32/uid___A002_X9a03fb_Xae8_targets.ms']	['21','21','21']	0.03	0.4	0.21	x				
N55P	HCN10	2013.1.00993	PDR-N55	0.5	T	12	3.6	2.8	['2013.1.00993.neelamkodan/B3_uid___A002_X996c88_X31_N55_HCOp/TM_X32/uid___A002_X9a0b6f_X968_targets.ms','2013.1.00993.neelamkodan/B3_uid___A002_X996c88_X31_N55_HCOp/TM_X32/uid___A002_X9a0b6f_X10cc_targets.ms','2013.1.00993.neelamkodan/B3_uid___A002_X996c88_X31_N55_HCOp/TM_X32/uid___A002_X9a03fb_Xae8_targets.ms']	['19','19','19']	0.03	0.4	0.21	x				
N55P	CCH10	2013.1.00993	PDR-N55	0.5	T	12	3.6	2.9	['2013.1.00993.neelamkodan/B3_uid___A002_X996c88_X31_N55_HCOp/TM_X32/uid___A002_X9a0b6f_X968_targets.ms','2013.1.00993.neelamkodan/B3_uid___A002_X996c88_X31_N55_HCOp/TM_X32/uid___A002_X9a0b6f_X10cc_targets.ms','2013.1.00993.neelamkodan/B3_uid___A002_X996c88_X31_N55_HCOp/TM_X32/uid___A002_X9a03fb_Xae8_targets.ms']	['17','17','17']	0.02	0.4	0.21	x				
N55P	C18O21	2013.1.00993	N55-PDR	1.5	T	12	2.1	1.1	['2013.1.00993.neelamkodan/B6_uid___A002_X996c88_X39_N55_CO21/TM_X3a/uid___A002_X9d9aa5_Xe7c_targets_line.ms/']	['21']	0.02	0.4	0.32	x				
N55P	13CO21	2013.1.00993	N55-PDR	1.5	T	12	2.1	1.1	['2013.1.00993.neelamkodan/B6_uid___A002_X996c88_X39_N55_CO21/TM_X3a/uid___A002_X9d9aa5_Xe7c_targets_line.ms/']	['23']	0.02	0.4	0.32	x				
N55P	12CO21	2013.1.00993	N55-PDR	1.5	T	12	2	1.1	['2013.1.00993.neelamkodan/B6_uid___A002_X996c88_X39_N55_CO21/TM_X3a/uid___A002_X9d9aa5_Xe7c_targets_line.ms/']	['17']	0.05	0.4	0.32	x			Check weather Data -> seems to be ok ->>>	
N55P	cont1mm	2013.1.00993	N55-PDR	1.5	T	12	2	1.1	['2013.1.00993.neelamkodan/B6_uid___A002_X996c88_X39_N55_CO21/TM_X3a/uid___A002_X9d9aa5_Xe7c_targets.ms/']	["19:231.8GHz~233.5GHz"]	5.00E-04	0.4	0.32	x				
																		
N206	13CO10	2012.1.00603	N206	1.5	T	12p7	3	2.5	['2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/TM_Xe6/uid___A002_X75f169_X4d9_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/TM_Xe6/uid___A002_X960614_X5c9_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/7M_Xe8/uid___A002_X75f169_X97b_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/7M_Xe8/uid___A002_X75f169_Xbf6_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/7M_Xe8/uid___A002_X75f169_Xe48_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/7M_Xe8/uid___A002_X9aca45_X3c3_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/7M_Xe8/uid___A002_X9aca45_X697_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/7M_Xe8/uid___A002_X9aca45_Xba_targets_line.ms']	['17','17','16','16','16','16','16','16']	0.02	0.2	0.08	"2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/TP_Xd8/N206_B3_TP.spw17.hann.canon"				
N206	CS21	2012.1.00603	N206	1.5	T	12p7	3.4	2.8	['2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/TM_Xe6/uid___A002_X75f169_X4d9_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/TM_Xe6/uid___A002_X960614_X5c9_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/7M_Xe8/uid___A002_X75f169_X97b_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/7M_Xe8/uid___A002_X75f169_Xbf6_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/7M_Xe8/uid___A002_X75f169_Xe48_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/7M_Xe8/uid___A002_X9aca45_X3c3_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/7M_Xe8/uid___A002_X9aca45_X697_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/7M_Xe8/uid___A002_X9aca45_Xba_targets_line.ms']	['21','21','20','20','20','20','20','20']	0.02	0.2	0.08	"2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/TP_Xd8/N206_B3_TP.spw21.hann.canon"				
N206	C18O10	2012.1.00603	N206	1.5	T	12p7	3	2.5	['2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/TM_Xe6/uid___A002_X75f169_X4d9_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/TM_Xe6/uid___A002_X960614_X5c9_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/7M_Xe8/uid___A002_X75f169_X97b_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/7M_Xe8/uid___A002_X75f169_Xbf6_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/7M_Xe8/uid___A002_X75f169_Xe48_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/7M_Xe8/uid___A002_X9aca45_X3c3_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/7M_Xe8/uid___A002_X9aca45_X697_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/7M_Xe8/uid___A002_X9aca45_Xba_targets_line.ms']	['19','19','18','18','18','18','18','18']	0.05	0.2	0.08	"2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/TP_Xd8/N206_B3_TP.spw19.hann.canon"			RI doesn't see problem: is this the right image?  Don't clean on edge of image	
N206	H40a	2012.1.00603	N206	1.5	T	12p7	3	2.5	['2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/TM_Xe6/uid___A002_X75f169_X4d9_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/TM_Xe6/uid___A002_X960614_X5c9_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/7M_Xe8/uid___A002_X75f169_X97b_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/7M_Xe8/uid___A002_X75f169_Xbf6_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/7M_Xe8/uid___A002_X75f169_Xe48_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/7M_Xe8/uid___A002_X9aca45_X3c3_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/7M_Xe8/uid___A002_X9aca45_X697_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/7M_Xe8/uid___A002_X9aca45_Xba_targets_line.ms']	['23','23','22','22','22','22','22','22']	0.05	1.5	1.48	"2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/TP_Xd8/N206_B3_TP.spw23.canon"				
N206	SO3221	2012.1.00603	N206	1.5	T	12p7	3.4	2.8	['2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/TM_Xe6/uid___A002_X75f169_X4d9_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/TM_Xe6/uid___A002_X960614_X5c9_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/7M_Xe8/uid___A002_X75f169_X97b_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/7M_Xe8/uid___A002_X75f169_Xbf6_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/7M_Xe8/uid___A002_X75f169_Xe48_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/7M_Xe8/uid___A002_X9aca45_X3c3_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/7M_Xe8/uid___A002_X9aca45_X697_targets_line.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/7M_Xe8/uid___A002_X9aca45_Xba_targets_line.ms']	['23','23','22','22','22','22','22','22']	0.005	1.5	1.48	"2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/TP_Xd8/N206_B3_TP.spw23.canon"				
N206	cont3mm	2012.1.00603	N206	1.5	T	12p7	3.4	2.7	['2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/TM_Xe6/uid___A002_X75f169_X4d9_targets.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/TM_Xe6/uid___A002_X960614_X5c9_targets.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/7M_Xe8/uid___A002_X75f169_X97b_targets.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/7M_Xe8/uid___A002_X75f169_Xbf6_targets.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/7M_Xe8/uid___A002_X75f169_Xe48_targets.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/7M_Xe8/uid___A002_X9aca45_X3c3_targets.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/7M_Xe8/uid___A002_X9aca45_X697_targets.ms','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xe5_N206_13CO10/7M_Xe8/uid___A002_X9aca45_Xba_targets.ms']	["23:98GHz~98.8GHz;99.3GHz~100GHz","23:98GHz~98.8GHz;99.3GHz~100GHz","22:98GHz~98.8GHz;99.3GHz~100GHz","22:98GHz~98.8GHz;99.3GHz~100GHz","22:98GHz~98.8GHz;99.3GHz~100GHz","22:98GHz~98.8GHz;99.3GHz~100GHz","22:98GHz~98.8GHz;99.3GHz~100GHz","22:98GHz~98.8GHz;99.3GHz~100GHz"]	1.00E-04	1.5	1.48	x			Needs a deeper clean	good example of outlier antennas in MS - flaging them
N206	12CO21	2012.1.00603	N206	2	T	12p7	1.5	1.4	['2016.1.00203.kawamura/B6_uid___A001_X87c_X8c7_N206_CO21/TM_X8c9/uid___A002_Xbf894a_X5df7_targets_line.ms','2016.1.00203.kawamura/B6_uid___A001_X87c_X8c7_N206_CO21/7M_X8cb/uid___A002_Xbb0685_X18ef_targets_line.ms','2016.1.00203.kawamura/B6_uid___A001_X87c_X8c7_N206_CO21/7M_X8cb/uid___A002_Xbb30f0_X842f_targets_line.ms']	['25','16','16']	nsigma=2	0.2	0.08	"2016.1.00203.kawamura/B6_uid___A001_X87c_X8c7_N206_CO21/TP_X8cf/member.uid___A001_X87c_X8cf.N206.spw17.I.sd.im.hann.canon"			edge ~226km/s	
N206	13CO21	2012.1.00603	N206	2	T	12p7	1.5	1	['2016.1.00203.kawamura/B6_uid___A001_X87c_X8c7_N206_CO21/TM_X8c9/uid___A002_Xbf894a_X5df7_targets_line.ms','2016.1.00203.kawamura/B6_uid___A001_X87c_X8c7_N206_CO21/7M_X8cb/uid___A002_Xbb0685_X18ef_targets_line.ms','2016.1.00203.kawamura/B6_uid___A001_X87c_X8c7_N206_CO21/7M_X8cb/uid___A002_Xbb30f0_X842f_targets_line.ms']	['31','22','22']	0.04	0.2	0.08	"2016.1.00203.kawamura/B6_uid___A001_X87c_X8c7_N206_CO21/TP_X8cf/member.uid___A001_X87c_X8cf.N206.spw23.I.sd.im.canon"			Needs deeper clean/not running on edge of image	
N206	C18O21	2012.1.00603	N206	2	T	12p7	1.5	1	['2016.1.00203.kawamura/B6_uid___A001_X87c_X8c7_N206_CO21/TM_X8c9/uid___A002_Xbf894a_X5df7_targets_line.ms','2016.1.00203.kawamura/B6_uid___A001_X87c_X8c7_N206_CO21/7M_X8cb/uid___A002_Xbb0685_X18ef_targets_line.ms','2016.1.00203.kawamura/B6_uid___A001_X87c_X8c7_N206_CO21/7M_X8cb/uid___A002_Xbb30f0_X842f_targets_line.ms']	['29','20','20']	0.04	0.2	0.08	"2016.1.00203.kawamura/B6_uid___A001_X87c_X8c7_N206_CO21/TP_X8cf/member.uid___A001_X87c_X8cf.N206.spw21.I.sd.im.canon"				
N206	H30a	2012.1.00603	N206	2	T	12p7	1.5	1.3	['2016.1.00203.kawamura/B6_uid___A001_X87c_X8c7_N206_CO21/TM_X8c9/uid___A002_Xbf894a_X5df7_targets_line.ms','2016.1.00203.kawamura/B6_uid___A001_X87c_X8c7_N206_CO21/7M_X8cb/uid___A002_Xbb0685_X18ef_targets_line.ms','2016.1.00203.kawamura/B6_uid___A001_X87c_X8c7_N206_CO21/7M_X8cb/uid___A002_Xbb30f0_X842f_targets_line.ms']	['27','18','18']	0.04	2.6	2.5	"2016.1.00203.kawamura/B6_uid___A001_X87c_X8c7_N206_CO21/TP_X8cf/member.uid___A001_X87c_X8cf.N206.spw19.I.sd.im.canon"				
N206	cont1mm	2012.1.00603	N206	2	T	12p7	1.5	1.4	['2016.1.00203.kawamura/B6_uid___A001_X87c_X8c7_N206_CO21/TM_X8c9/uid___A002_Xbf894a_X5df7_targets.ms','2016.1.00203.kawamura/B6_uid___A001_X87c_X8c7_N206_CO21/7M_X8cb/uid___A002_Xbb0685_X18ef_targets.ms','2016.1.00203.kawamura/B6_uid___A001_X87c_X8c7_N206_CO21/7M_X8cb/uid___A002_Xbb30f0_X842f_targets.ms']	["27:230.8GHz~231.2GHz;231.4GHz~231.6GHz;231.8GHz~232.8GHz,33:216GHz~216.8GHz;217GHz~217.9GHz","18:230.8GHz~231.2GHz;231.4GHz~231.6GHz;231.8GHz~232.8GHz,24:216GHz~216.8GHz;217GHz~217.9GHz","18:230.8GHz~231.2GHz;231.4GHz~231.6GHz;231.8GHz~232.8GHz,24:216GHz~216.8GHz;217GHz~217.9GHz"]	3.00E-04	2.6	2.5	x				
N206D	13CO10	2012.1.00603	N206D	1.5	T	12p7	3	2.5	['2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xef_N206D_13CO10/TM_Xf0/uid___A002_X75f169_X6fc_targets_line.ms/','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xef_N206D_13CO10/TM_Xf0/uid___A002_X960614_X6ae_targets_line.ms/','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xef_N206D_13CO10/7M_Xf2/uid___A002_X75f169_X1106_targets_line.ms/','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xef_N206D_13CO10/7M_Xf2/uid___A002_X7776f1_X11ae_targets_line.ms/','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xef_N206D_13CO10/7M_Xf2/uid___A002_X779b0a_X70b_targets_line.ms/','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xef_N206D_13CO10/7M_Xf2/uid___A002_X877956_X18f9_targets_line.ms/','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xef_N206D_13CO10/7M_Xf2/uid___A002_X9a9a13_X4d0_targets_line.ms/','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xef_N206D_13CO10/7M_Xf2/uid___A002_X9a9a13_X5e4_targets_line.ms/','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xef_N206D_13CO10/7M_Xf2/uid___A002_X9f15bd_X34d3_targets_line.ms/','2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xef_N206D_13CO10/7M_Xf2/uid___A002_X9f71ec_X2ab_targets_line.ms/']	['17','17','16','16','16','16','16','16','16','16']	0.03	0.2	0.08	"2012.1.00603.kawamura/B3_uid___A002_X6f9b0f_Xef_N206D_13CO10/TP_Xdc/member.uid___A001_X148_Xdc.concat.spw17.hann.canon"				
